"feature","class","totallength","totaldb","totaloh","FA1kind","FA1length","FA1db","FA1oh","FA2kind","FA2length","FA2db","FA2oh","shorthand_notation","swisslipids_name","swisslipids_id","swisslipids_rank"
"PE 18:1;0_18:1;0","PE",36,2,0,"FA",18,1,0,"FA",18,1,0,"PE 18:1_18:1","Phosphatidylethanolamine (18:1/18:1)","SLM:000094777","SLM:Structural_Subspecies"
"PE 18:1;0_18:2;0","PE",36,3,0,"FA",18,1,0,"FA",18,2,0,"PE 18:1_18:2","Phosphatidylethanolamine (18:1_18:2)","SLM:000067949","SLM:Molecular_Subspecies"
"PE 18:1;0_18:3;0","PE",36,4,0,"FA",18,1,0,"FA",18,3,0,"PE 18:1_18:3","Phosphatidylethanolamine (18:1_18:3)","SLM:000067950","SLM:Molecular_Subspecies"
"PE 18:1;0_20:3;0","PE",38,4,0,"FA",18,1,0,"FA",20,3,0,"PE 18:1_20:3","Phosphatidylethanolamine (18:1_20:3)","SLM:000067956","SLM:Molecular_Subspecies"
"PE 18:1;0_20:4;0","PE",38,5,0,"FA",18,1,0,"FA",20,4,0,"PE 18:1_20:4","Phosphatidylethanolamine (18:1_20:4)","SLM:000067957","SLM:Molecular_Subspecies"
"PE 18:1;0_20:5;0","PE",38,6,0,"FA",18,1,0,"FA",20,5,0,"PE 18:1_20:5","Phosphatidylethanolamine (18:1_20:5)","SLM:000067958","SLM:Molecular_Subspecies"
"PE 18:1;0_22:5;0","PE",40,6,0,"FA",18,1,0,"FA",22,5,0,"PE 18:1_22:5","Phosphatidylethanolamine (18:1_22:5)","SLM:000067965","SLM:Molecular_Subspecies"
"PE 18:1;0_22:6;0","PE",40,7,0,"FA",18,1,0,"FA",22,6,0,"PE 18:1_22:6","Phosphatidylethanolamine (18:1_22:6)","SLM:000067966","SLM:Molecular_Subspecies"
"PE 18:2;0_18:2;0","PE",36,4,0,"FA",18,2,0,"FA",18,2,0,"PE 18:2_18:2","Phosphatidylethanolamine (18:2/18:2)","SLM:000094843","SLM:Structural_Subspecies"
"PE 18:2;0_20:4;0","PE",38,6,0,"FA",18,2,0,"FA",20,4,0,"PE 18:2_20:4","Phosphatidylethanolamine (18:2_20:4)","SLM:000068005","SLM:Molecular_Subspecies"
"PE 20:1;0_21:1;0","PE",41,2,0,"FA",20,1,0,"FA",21,1,0,"PE 20:1_21:1","Phosphatidylethanolamine (20:1_21:1)",NA,NA
"PE 20:3;0_20:3;0","PE",40,6,0,"FA",20,3,0,"FA",20,3,0,"PE 20:3_20:3","Phosphatidylethanolamine (20:3/20:3)","SLM:000095305","SLM:Structural_Subspecies"
"PE 20:3;0_20:4;0","PE",40,7,0,"FA",20,3,0,"FA",20,4,0,"PE 20:3_20:4","Phosphatidylethanolamine (20:3_20:4)","SLM:000068313","SLM:Molecular_Subspecies"
"PE 21:1;0_21:1;0","PE",42,2,0,"FA",21,1,0,"FA",21,1,0,"PE 21:1_21:1","Phosphatidylethanolamine (21:1/21:1)",NA,NA
"PE O-16:0;0/18:2;0","PE O-",34,2,0,"FOH",16,0,0,"FA",18,2,0,"PE O-16:0/18:2","Phosphatidylethanolamine (O-16:0/18:2)","SLM:000098418","SLM:Structural_Subspecies"
"PE O-16:0;0/18:3;0","PE O-",34,3,0,"FOH",16,0,0,"FA",18,3,0,"PE O-16:0/18:3","Phosphatidylethanolamine (O-16:0/18:3)","SLM:000098419","SLM:Structural_Subspecies"
"PE O-16:0;0/20:3;0","PE O-",36,3,0,"FOH",16,0,0,"FA",20,3,0,"PE O-16:0/20:3","Phosphatidylethanolamine (O-16:0/20:3)","SLM:000098425","SLM:Structural_Subspecies"
"PE O-16:0;0/20:4;0","PE O-",36,4,0,"FOH",16,0,0,"FA",20,4,0,"PE O-16:0/20:4","Phosphatidylethanolamine (O-16:0/20:4)","SLM:000098426","SLM:Structural_Subspecies"
"PE O-16:0;0/20:5;0","PE O-",36,5,0,"FOH",16,0,0,"FA",20,5,0,"PE O-16:0/20:5","Phosphatidylethanolamine (O-16:0/20:5)","SLM:000098427","SLM:Structural_Subspecies"
"PE O-16:0;0/22:4;0","PE O-",38,4,0,"FOH",16,0,0,"FA",22,4,0,"PE O-16:0/22:4","Phosphatidylethanolamine (O-16:0/22:4)","SLM:000098433","SLM:Structural_Subspecies"
"PE O-16:0;0/22:5;0","PE O-",38,5,0,"FOH",16,0,0,"FA",22,5,0,"PE O-16:0/22:5","Phosphatidylethanolamine (O-16:0/22:5)","SLM:000098434","SLM:Structural_Subspecies"
"PE O-16:0;0/22:6;0","PE O-",38,6,0,"FOH",16,0,0,"FA",22,6,0,"PE O-16:0/22:6","Phosphatidylethanolamine (O-16:0/22:6)","SLM:000098435","SLM:Structural_Subspecies"
"PE O-16:0;0/24:5;0","PE O-",40,5,0,"FOH",16,0,0,"FA",24,5,0,"PE O-16:0/24:5","Phosphatidylethanolamine (O-16:0/24:5)","SLM:000098439","SLM:Structural_Subspecies"
"PE O-16:1;0/14:0;0","PE O-",30,1,0,"FOH",16,1,0,"FA",14,0,0,"PE O-16:1/14:0","Phosphatidylethanolamine (O-16:1_14:0)","SLM:000069945","SLM:Molecular_Subspecies"
"PE O-16:1;0/16:0;0","PE O-",32,1,0,"FOH",16,1,0,"FA",16,0,0,"PE O-16:1/16:0","Phosphatidylethanolamine (O-16:1_16:0)","SLM:000069948","SLM:Molecular_Subspecies"
"PE O-16:1;0/18:1;0","PE O-",34,2,0,"FOH",16,1,0,"FA",18,1,0,"PE O-16:1/18:1","Phosphatidylethanolamine (O-16:1_18:1)","SLM:000069953","SLM:Molecular_Subspecies"
"PE O-16:1;0/18:2;0","PE O-",34,3,0,"FOH",16,1,0,"FA",18,2,0,"PE O-16:1/18:2","Phosphatidylethanolamine (O-16:1_18:2)","SLM:000069954","SLM:Molecular_Subspecies"
"PE O-16:1;0/20:3;0","PE O-",36,4,0,"FOH",16,1,0,"FA",20,3,0,"PE O-16:1/20:3","Phosphatidylethanolamine (O-16:1_20:3)","SLM:000069961","SLM:Molecular_Subspecies"
"PE O-16:1;0/20:4;0","PE O-",36,5,0,"FOH",16,1,0,"FA",20,4,0,"PE O-16:1/20:4","Phosphatidylethanolamine (O-16:1_20:4)","SLM:000069962","SLM:Molecular_Subspecies"
"PE O-16:1;0/20:5;0","PE O-",36,6,0,"FOH",16,1,0,"FA",20,5,0,"PE O-16:1/20:5","Phosphatidylethanolamine (O-16:1_20:5)","SLM:000069963","SLM:Molecular_Subspecies"
"PE O-16:1;0/22:4;0","PE O-",38,5,0,"FOH",16,1,0,"FA",22,4,0,"PE O-16:1/22:4","Phosphatidylethanolamine (O-16:1_22:4)","SLM:000069969","SLM:Molecular_Subspecies"
"PE O-16:1;0/22:5;0","PE O-",38,6,0,"FOH",16,1,0,"FA",22,5,0,"PE O-16:1/22:5","Phosphatidylethanolamine (O-16:1_22:5)","SLM:000069970","SLM:Molecular_Subspecies"
"PE O-16:1;0/22:6;0","PE O-",38,7,0,"FOH",16,1,0,"FA",22,6,0,"PE O-16:1/22:6","Phosphatidylethanolamine (O-16:1_22:6)","SLM:000069971","SLM:Molecular_Subspecies"
"PE O-16:2;0/18:0;0","PE O-",34,2,0,"FOH",16,2,0,"FA",18,0,0,"PE O-16:2/18:0","Phosphatidylethanolamine (O-16:2_18:0)",NA,NA
"PE O-16:2;0/18:1;0","PE O-",34,3,0,"FOH",16,2,0,"FA",18,1,0,"PE O-16:2/18:1","Phosphatidylethanolamine (O-16:2_18:1)",NA,NA
"PE O-16:2;0/20:0;0","PE O-",36,2,0,"FOH",16,2,0,"FA",20,0,0,"PE O-16:2/20:0","Phosphatidylethanolamine (O-16:2_20:0)",NA,NA
"PE O-16:2;0/20:1;0","PE O-",36,3,0,"FOH",16,2,0,"FA",20,1,0,"PE O-16:2/20:1","Phosphatidylethanolamine (O-16:2_20:1)",NA,NA
"PE O-16:2;0/20:2;0","PE O-",36,4,0,"FOH",16,2,0,"FA",20,2,0,"PE O-16:2/20:2","Phosphatidylethanolamine (O-16:2_20:2)",NA,NA
"PE O-16:2;0/20:3;0","PE O-",36,5,0,"FOH",16,2,0,"FA",20,3,0,"PE O-16:2/20:3","Phosphatidylethanolamine (O-16:2_20:3)",NA,NA
"PE O-16:2;0/20:4;0","PE O-",36,6,0,"FOH",16,2,0,"FA",20,4,0,"PE O-16:2/20:4","Phosphatidylethanolamine (O-16:2_20:4)",NA,NA
"PE O-16:2;0/22:4;0","PE O-",38,6,0,"FOH",16,2,0,"FA",22,4,0,"PE O-16:2/22:4","Phosphatidylethanolamine (O-16:2_22:4)",NA,NA
"PE O-17:0;0/19:5;0","PE O-",36,5,0,"FOH",17,0,0,"FA",19,5,0,"PE O-17:0/19:5","Phosphatidylethanolamine (O-17:0/19:5)",NA,NA
"PE O-17:0;0/20:3;0","PE O-",37,3,0,"FOH",17,0,0,"FA",20,3,0,"PE O-17:0/20:3","Phosphatidylethanolamine (O-17:0/20:3)","SLM:000098490","SLM:Structural_Subspecies"
"PE O-17:0;0/20:4;0","PE O-",37,4,0,"FOH",17,0,0,"FA",20,4,0,"PE O-17:0/20:4","Phosphatidylethanolamine (O-17:0/20:4)","SLM:000098491","SLM:Structural_Subspecies"
"PE O-17:0;0/21:6;0","PE O-",38,6,0,"FOH",17,0,0,"FA",21,6,0,"PE O-17:0/21:6","Phosphatidylethanolamine (O-17:0/21:6)",NA,NA
"PE O-17:1;0/14:0;0","PE O-",31,1,0,"FOH",17,1,0,"FA",14,0,0,"PE O-17:1/14:0","Phosphatidylethanolamine (O-17:1_14:0)","SLM:000070075","SLM:Molecular_Subspecies"
"PE O-17:1;0/17:1;0","PE O-",34,2,0,"FOH",17,1,0,"FA",17,1,0,"PE O-17:1/17:1","Phosphatidylethanolamine (O-17:1_17:1)",NA,NA
"PE O-17:1;0/17:2;0","PE O-",34,3,0,"FOH",17,1,0,"FA",17,2,0,"PE O-17:1/17:2","Phosphatidylethanolamine (O-17:1_17:2)",NA,NA
"PE O-17:1;0/19:2;0","PE O-",36,3,0,"FOH",17,1,0,"FA",19,2,0,"PE O-17:1/19:2","Phosphatidylethanolamine (O-17:1_19:2)",NA,NA
"PE O-17:1;0/19:4;0","PE O-",36,5,0,"FOH",17,1,0,"FA",19,4,0,"PE O-17:1/19:4","Phosphatidylethanolamine (O-17:1_19:4)",NA,NA
"PE O-17:1;0/20:4;0","PE O-",37,5,0,"FOH",17,1,0,"FA",20,4,0,"PE O-17:1/20:4","Phosphatidylethanolamine (O-17:1_20:4)","SLM:000070092","SLM:Molecular_Subspecies"
"PE O-17:1;0/21:5;0","PE O-",38,6,0,"FOH",17,1,0,"FA",21,5,0,"PE O-17:1/21:5","Phosphatidylethanolamine (O-17:1_21:5)",NA,NA
"PE O-17:2;0/17:0;0","PE O-",34,2,0,"FOH",17,2,0,"FA",17,0,0,"PE O-17:2/17:0","Phosphatidylethanolamine (O-17:2_17:0)",NA,NA
"PE O-17:2;0/17:1;0","PE O-",34,3,0,"FOH",17,2,0,"FA",17,1,0,"PE O-17:2/17:1","Phosphatidylethanolamine (O-17:2_17:1)",NA,NA
"PE O-17:2;0/21:1;0","PE O-",38,3,0,"FOH",17,2,0,"FA",21,1,0,"PE O-17:2/21:1","Phosphatidylethanolamine (O-17:2_21:1)",NA,NA
"PE O-18:0;0/18:0;0","PE O-",36,0,0,"FOH",18,0,0,"FA",18,0,0,"PE O-18:0/18:0","Phosphatidylethanolamine (O-18:0/18:0)","SLM:000098546","SLM:Structural_Subspecies"
"PE O-18:0;0/18:2;0","PE O-",36,2,0,"FOH",18,0,0,"FA",18,2,0,"PE O-18:0/18:2","Phosphatidylethanolamine (O-18:0/18:2)","SLM:000098548","SLM:Structural_Subspecies"
"PE O-18:0;0/20:4;0","PE O-",38,4,0,"FOH",18,0,0,"FA",20,4,0,"PE O-18:0/20:4","Phosphatidylethanolamine (O-18:0/20:4)","SLM:000098556","SLM:Structural_Subspecies"
"PE O-18:0;0/20:5;0","PE O-",38,5,0,"FOH",18,0,0,"FA",20,5,0,"PE O-18:0/20:5","Phosphatidylethanolamine (O-18:0/20:5)","SLM:000098557","SLM:Structural_Subspecies"
"PE O-18:0;0/20:6;0","PE O-",38,6,0,"FOH",18,0,0,"FA",20,6,0,"PE O-18:0/20:6","Phosphatidylethanolamine (O-18:0/20:6)",NA,NA
"PE O-18:0;0/22:5;0","PE O-",40,5,0,"FOH",18,0,0,"FA",22,5,0,"PE O-18:0/22:5","Phosphatidylethanolamine (O-18:0/22:5)","SLM:000098564","SLM:Structural_Subspecies"
"PE O-18:1;0/16:1;0","PE O-",34,2,0,"FOH",18,1,0,"FA",16,1,0,"PE O-18:1/16:1","Phosphatidylethanolamine (O-18:1_16:1)","SLM:000070209","SLM:Molecular_Subspecies"
"PE O-18:1;0/18:1;0","PE O-",36,2,0,"FOH",18,1,0,"FA",18,1,0,"PE O-18:1/18:1","Phosphatidylethanolamine (O-18:1_18:1)","SLM:000070213","SLM:Molecular_Subspecies"
"PE O-18:1;0/18:2;0","PE O-",36,3,0,"FOH",18,1,0,"FA",18,2,0,"PE O-18:1/18:2","Phosphatidylethanolamine (O-18:1_18:2)","SLM:000070214","SLM:Molecular_Subspecies"
"PE O-18:1;0/18:3;0","PE O-",36,4,0,"FOH",18,1,0,"FA",18,3,0,"PE O-18:1/18:3","Phosphatidylethanolamine (O-18:1_18:3)","SLM:000070215","SLM:Molecular_Subspecies"
"PE O-18:1;0/20:3;0","PE O-",38,4,0,"FOH",18,1,0,"FA",20,3,0,"PE O-18:1/20:3","Phosphatidylethanolamine (O-18:1_20:3)","SLM:000070221","SLM:Molecular_Subspecies"
"PE O-18:1;0/20:4;0","PE O-",38,5,0,"FOH",18,1,0,"FA",20,4,0,"PE O-18:1/20:4","Phosphatidylethanolamine (O-18:1_20:4)","SLM:000070222","SLM:Molecular_Subspecies"
"PE O-18:1;0/20:5;0","PE O-",38,6,0,"FOH",18,1,0,"FA",20,5,0,"PE O-18:1/20:5","Phosphatidylethanolamine (O-18:1_20:5)","SLM:000070223","SLM:Molecular_Subspecies"
"PE O-18:1;0/20:6;0","PE O-",38,7,0,"FOH",18,1,0,"FA",20,6,0,"PE O-18:1/20:6","Phosphatidylethanolamine (O-18:1_20:6)",NA,NA
"PE O-18:1;0/22:4;0","PE O-",40,5,0,"FOH",18,1,0,"FA",22,4,0,"PE O-18:1/22:4","Phosphatidylethanolamine (O-18:1_22:4)","SLM:000070229","SLM:Molecular_Subspecies"
"PE O-18:1;0/22:5;0","PE O-",40,6,0,"FOH",18,1,0,"FA",22,5,0,"PE O-18:1/22:5","Phosphatidylethanolamine (O-18:1_22:5)","SLM:000070230","SLM:Molecular_Subspecies"
"PE O-18:1;0/22:6;0","PE O-",40,7,0,"FOH",18,1,0,"FA",22,6,0,"PE O-18:1/22:6","Phosphatidylethanolamine (O-18:1_22:6)","SLM:000070231","SLM:Molecular_Subspecies"
"PE O-18:2;0/16:0;0","PE O-",34,2,0,"FOH",18,2,0,"FA",16,0,0,"PE O-18:2/16:0","Phosphatidylethanolamine (O-18:2_16:0)","SLM:000070273","SLM:Molecular_Subspecies"
"PE O-18:2;0/16:1;0","PE O-",34,3,0,"FOH",18,2,0,"FA",16,1,0,"PE O-18:2/16:1","Phosphatidylethanolamine (O-18:2_16:1)","SLM:000070274","SLM:Molecular_Subspecies"
"PE O-18:2;0/18:0;0","PE O-",36,2,0,"FOH",18,2,0,"FA",18,0,0,"PE O-18:2/18:0","Phosphatidylethanolamine (O-18:2_18:0)","SLM:000070277","SLM:Molecular_Subspecies"
"PE O-18:2;0/18:1;0","PE O-",36,3,0,"FOH",18,2,0,"FA",18,1,0,"PE O-18:2/18:1","Phosphatidylethanolamine (O-18:2_18:1)","SLM:000070278","SLM:Molecular_Subspecies"
"PE O-18:2;0/18:2;0","PE O-",36,4,0,"FOH",18,2,0,"FA",18,2,0,"PE O-18:2/18:2","Phosphatidylethanolamine (O-18:2_18:2)","SLM:000070279","SLM:Molecular_Subspecies"
"PE O-18:2;0/18:3;0","PE O-",36,5,0,"FOH",18,2,0,"FA",18,3,0,"PE O-18:2/18:3","Phosphatidylethanolamine (O-18:2_18:3)","SLM:000070280","SLM:Molecular_Subspecies"
"PE O-18:2;0/20:1;0","PE O-",38,3,0,"FOH",18,2,0,"FA",20,1,0,"PE O-18:2/20:1","Phosphatidylethanolamine (O-18:2_20:1)","SLM:000070284","SLM:Molecular_Subspecies"
"PE O-18:2;0/20:3;0","PE O-",38,5,0,"FOH",18,2,0,"FA",20,3,0,"PE O-18:2/20:3","Phosphatidylethanolamine (O-18:2_20:3)","SLM:000070286","SLM:Molecular_Subspecies"
"PE O-18:2;0/20:4;0","PE O-",38,6,0,"FOH",18,2,0,"FA",20,4,0,"PE O-18:2/20:4","Phosphatidylethanolamine (O-18:2_20:4)","SLM:000070287","SLM:Molecular_Subspecies"
"PE O-18:2;0/20:5;0","PE O-",38,7,0,"FOH",18,2,0,"FA",20,5,0,"PE O-18:2/20:5","Phosphatidylethanolamine (O-18:2_20:5)","SLM:000070288","SLM:Molecular_Subspecies"
"PE O-18:2;0/20:6;0","PE O-",38,8,0,"FOH",18,2,0,"FA",20,6,0,"PE O-18:2/20:6","Phosphatidylethanolamine (O-18:2_20:6)",NA,NA
"PE O-18:2;0/21:1;0","PE O-",39,3,0,"FOH",18,2,0,"FA",21,1,0,"PE O-18:2/21:1","Phosphatidylethanolamine (O-18:2_21:1)",NA,NA
"PE O-18:2;0/22:5;0","PE O-",40,7,0,"FOH",18,2,0,"FA",22,5,0,"PE O-18:2/22:5","Phosphatidylethanolamine (O-18:2_22:5)","SLM:000070295","SLM:Molecular_Subspecies"
"PE O-18:2;0/22:6;0","PE O-",40,8,0,"FOH",18,2,0,"FA",22,6,0,"PE O-18:2/22:6","Phosphatidylethanolamine (O-18:2_22:6)","SLM:000070296","SLM:Molecular_Subspecies"
"PI 12:0;0_16:1;0","PI",28,1,0,"FA",12,0,0,"FA",16,1,0,"PI 12:0_16:1","Phosphatidylinositol (12:0_16:1)","SLM:000073517","SLM:Molecular_Subspecies"
"PI 12:0;0_18:2;0","PI",30,2,0,"FA",12,0,0,"FA",18,2,0,"PI 12:0_18:2","Phosphatidylinositol (12:0_18:2)","SLM:000073522","SLM:Molecular_Subspecies"
"PI 14:0;0_16:0;0","PI",30,0,0,"FA",14,0,0,"FA",16,0,0,"PI 14:0_16:0","Phosphatidylinositol (14:0_16:0)","SLM:000073631","SLM:Molecular_Subspecies"
"PI 14:0;0_16:1;0","PI",30,1,0,"FA",14,0,0,"FA",16,1,0,"PI 14:0_16:1","Phosphatidylinositol (14:0_16:1)","SLM:000073632","SLM:Molecular_Subspecies"
"PI 14:0;0_18:0;0","PI",32,0,0,"FA",14,0,0,"FA",18,0,0,"PI 14:0_18:0","Phosphatidylinositol (14:0_18:0)","SLM:000073635","SLM:Molecular_Subspecies"
"PI 14:0;0_18:1;0","PI",32,1,0,"FA",14,0,0,"FA",18,1,0,"PI 14:0_18:1","Phosphatidylinositol (14:0_18:1)","SLM:000073636","SLM:Molecular_Subspecies"
"PI 14:1;0_18:0;0","PI",32,1,0,"FA",14,1,0,"FA",18,0,0,"PI 14:1_18:0","Phosphatidylinositol (14:1_18:0)","SLM:000073691","SLM:Molecular_Subspecies"
"PI 15:0;0_17:0;0","PI",32,0,0,"FA",15,0,0,"FA",17,0,0,"PI 15:0_17:0","Phosphatidylinositol (15:0_17:0)","SLM:000073745","SLM:Molecular_Subspecies"
"PI 16:0;0_16:1;0","PI",32,1,0,"FA",16,0,0,"FA",16,1,0,"PI 16:0_16:1","Phosphatidylinositol (16:0_16:1)","SLM:000073797","SLM:Molecular_Subspecies"
"PI 16:0;0_18:0;0","PI",34,0,0,"FA",16,0,0,"FA",18,0,0,"PI 16:0_18:0","Phosphatidylinositol (16:0_18:0)","SLM:000073800","SLM:Molecular_Subspecies"
"PI 16:0;0_18:1;0","PI",34,1,0,"FA",16,0,0,"FA",18,1,0,"PI 16:0_18:1","Phosphatidylinositol (16:0_18:1)","SLM:000073801","SLM:Molecular_Subspecies"
"PI 16:0;0_18:2;0","PI",34,2,0,"FA",16,0,0,"FA",18,2,0,"PI 16:0_18:2","Phosphatidylinositol (16:0_18:2)","SLM:000073802","SLM:Molecular_Subspecies"
"PI 16:0;0_20:1;0","PI",36,1,0,"FA",16,0,0,"FA",20,1,0,"PI 16:0_20:1","Phosphatidylinositol (16:0_20:1)","SLM:000073807","SLM:Molecular_Subspecies"
"PI 16:0;0_20:2;0","PI",36,2,0,"FA",16,0,0,"FA",20,2,0,"PI 16:0_20:2","Phosphatidylinositol (16:0_20:2)","SLM:000073808","SLM:Molecular_Subspecies"
"PI 16:0;0_20:3;0","PI",36,3,0,"FA",16,0,0,"FA",20,3,0,"PI 16:0_20:3","Phosphatidylinositol (16:0_20:3)","SLM:000073809","SLM:Molecular_Subspecies"
"PI 16:0;0_20:4;0","PI",36,4,0,"FA",16,0,0,"FA",20,4,0,"PI 16:0_20:4","Phosphatidylinositol (16:0_20:4)","SLM:000073810","SLM:Molecular_Subspecies"
"PI 16:0;0_22:4;0","PI",38,4,0,"FA",16,0,0,"FA",22,4,0,"PI 16:0_22:4","Phosphatidylinositol (16:0_22:4)","SLM:000073817","SLM:Molecular_Subspecies"
"PI 16:0;0_22:5;0","PI",38,5,0,"FA",16,0,0,"FA",22,5,0,"PI 16:0_22:5","Phosphatidylinositol (16:0_22:5)","SLM:000073818","SLM:Molecular_Subspecies"
"PI 16:0;0_22:6;0","PI",38,6,0,"FA",16,0,0,"FA",22,6,0,"PI 16:0_22:6","Phosphatidylinositol (16:0_22:6)","SLM:000073819","SLM:Molecular_Subspecies"
"PI 16:0;0_24:6;0","PI",40,6,0,"FA",16,0,0,"FA",24,6,0,"PI 16:0_24:6","Phosphatidylinositol (16:0_24:6)","SLM:000073824","SLM:Molecular_Subspecies"
"PI 16:1;0_18:0;0","PI",34,1,0,"FA",16,1,0,"FA",18,0,0,"PI 16:1_18:0","Phosphatidylinositol (16:1_18:0)","SLM:000073853","SLM:Molecular_Subspecies"
"PI 16:1;0_18:1;0","PI",34,2,0,"FA",16,1,0,"FA",18,1,0,"PI 16:1_18:1","Phosphatidylinositol (16:1_18:1)","SLM:000073854","SLM:Molecular_Subspecies"
"PI 16:1;0_20:0;0","PI",36,1,0,"FA",16,1,0,"FA",20,0,0,"PI 16:1_20:0","Phosphatidylinositol (16:1_20:0)","SLM:000073859","SLM:Molecular_Subspecies"
"PI 16:1;0_20:3;0","PI",36,4,0,"FA",16,1,0,"FA",20,3,0,"PI 16:1_20:3","Phosphatidylinositol (16:1_20:3)","SLM:000073862","SLM:Molecular_Subspecies"
"PI 17:0;0_17:0;0","PI",34,0,0,"FA",17,0,0,"FA",17,0,0,"PI 17:0_17:0","Phosphatidylinositol (17:0/17:0)","SLM:000105173","SLM:Structural_Subspecies"
"PI 17:0;0_17:1;0","PI",34,1,0,"FA",17,0,0,"FA",17,1,0,"PI 17:0_17:1","Phosphatidylinositol (17:0_17:1)",NA,NA
"PI 17:0;0_17:2;0","PI",34,2,0,"FA",17,0,0,"FA",17,2,0,"PI 17:0_17:2","Phosphatidylinositol (17:0_17:2)",NA,NA
"PI 17:0;0_18:1;0","PI",35,1,0,"FA",17,0,0,"FA",18,1,0,"PI 17:0_18:1","Phosphatidylinositol (17:0_18:1)","SLM:000073957","SLM:Molecular_Subspecies"
"PI 17:1;0_17:1;0","PI",34,2,0,"FA",17,1,0,"FA",17,1,0,"PI 17:1_17:1","Phosphatidylinositol (17:1/17:1)",NA,NA
"PI 18:0;0_18:0;0","PI",36,0,0,"FA",18,0,0,"FA",18,0,0,"PI 18:0_18:0","Phosphatidylinositol (18:0/18:0)","SLM:000105239","SLM:Structural_Subspecies"
"PI 18:0;0_18:1;0","PI",36,1,0,"FA",18,0,0,"FA",18,1,0,"PI 18:0_18:1","Phosphatidylinositol (18:0_18:1)","SLM:000074007","SLM:Molecular_Subspecies"
"PI 18:0;0_18:2;0","PI",36,2,0,"FA",18,0,0,"FA",18,2,0,"PI 18:0_18:2","Phosphatidylinositol (18:0_18:2)","SLM:000074008","SLM:Molecular_Subspecies"
"PI 18:0;0_18:3;0","PI",36,3,0,"FA",18,0,0,"FA",18,3,0,"PI 18:0_18:3","Phosphatidylinositol (18:0_18:3)","SLM:000074009","SLM:Molecular_Subspecies"
"PI 18:0;0_20:2;0","PI",38,2,0,"FA",18,0,0,"FA",20,2,0,"PI 18:0_20:2","Phosphatidylinositol (18:0_20:2)","SLM:000074014","SLM:Molecular_Subspecies"
"PI 18:0;0_20:3;0","PI",38,3,0,"FA",18,0,0,"FA",20,3,0,"PI 18:0_20:3","Phosphatidylinositol (18:0_20:3)","SLM:000074015","SLM:Molecular_Subspecies"
"PI 18:0;0_20:4;0","PI",38,4,0,"FA",18,0,0,"FA",20,4,0,"PI 18:0_20:4","Phosphatidylinositol (18:0_20:4)","SLM:000074016","SLM:Molecular_Subspecies"
"PI 18:0;0_20:5;0","PI",38,5,0,"FA",18,0,0,"FA",20,5,0,"PI 18:0_20:5","Phosphatidylinositol (18:0_20:5)","SLM:000074017","SLM:Molecular_Subspecies"
"PI 18:0;0_20:6;0","PI",38,6,0,"FA",18,0,0,"FA",20,6,0,"PI 18:0_20:6","Phosphatidylinositol (18:0_20:6)",NA,NA
"PI 18:0;0_22:4;0","PI",40,4,0,"FA",18,0,0,"FA",22,4,0,"PI 18:0_22:4","Phosphatidylinositol (18:0_22:4)","SLM:000074023","SLM:Molecular_Subspecies"
"PI 18:0;0_22:5;0","PI",40,5,0,"FA",18,0,0,"FA",22,5,0,"PI 18:0_22:5","Phosphatidylinositol (18:0_22:5)","SLM:000074024","SLM:Molecular_Subspecies"
"PI 18:0;0_22:6;0","PI",40,6,0,"FA",18,0,0,"FA",22,6,0,"PI 18:0_22:6","Phosphatidylinositol (18:0_22:6)","SLM:000074025","SLM:Molecular_Subspecies"
"PI 18:1;0_18:1;0","PI",36,2,0,"FA",18,1,0,"FA",18,1,0,"PI 18:1_18:1","Phosphatidylinositol (18:1/18:1)","SLM:000105305","SLM:Structural_Subspecies"
"PI 18:1;0_18:2;0","PI",36,3,0,"FA",18,1,0,"FA",18,2,0,"PI 18:1_18:2","Phosphatidylinositol (18:1_18:2)","SLM:000074057","SLM:Molecular_Subspecies"
"PI 18:1;0_20:1;0","PI",38,2,0,"FA",18,1,0,"FA",20,1,0,"PI 18:1_20:1","Phosphatidylinositol (18:1_20:1)","SLM:000074062","SLM:Molecular_Subspecies"
"PI 18:1;0_20:2;0","PI",38,3,0,"FA",18,1,0,"FA",20,2,0,"PI 18:1_20:2","Phosphatidylinositol (18:1_20:2)","SLM:000074063","SLM:Molecular_Subspecies"
"PI 18:1;0_20:3;0","PI",38,4,0,"FA",18,1,0,"FA",20,3,0,"PI 18:1_20:3","Phosphatidylinositol (18:1_20:3)","SLM:000074064","SLM:Molecular_Subspecies"
"PI 18:1;0_20:4;0","PI",38,5,0,"FA",18,1,0,"FA",20,4,0,"PI 18:1_20:4","Phosphatidylinositol (18:1_20:4)","SLM:000074065","SLM:Molecular_Subspecies"
"PI 18:1;0_22:5;0","PI",40,6,0,"FA",18,1,0,"FA",22,5,0,"PI 18:1_22:5","Phosphatidylinositol (18:1_22:5)","SLM:000074073","SLM:Molecular_Subspecies"
"PI 18:2;0_18:2;0","PI",36,4,0,"FA",18,2,0,"FA",18,2,0,"PI 18:2_18:2","Phosphatidylinositol (18:2/18:2)","SLM:000105371","SLM:Structural_Subspecies"
"PI 18:2;0_20:1;0","PI",38,3,0,"FA",18,2,0,"FA",20,1,0,"PI 18:2_20:1","Phosphatidylinositol (18:2_20:1)","SLM:000074110","SLM:Molecular_Subspecies"
